# lines in header: 30                
# filename: lyaSeriesV4.dat                
# author: Izabela Kowalska-Leszczynska / Space Research Centre PAS (CBK PAN) / ikowalska@cbk.waw.pl                
# software version: /mnt/d/dane/imap/externalData/Lya/src/make_data_products.py                
# creation date: 2024-11-04                
# last CR: 2289.5               
# source files: /mnt/d/dane/imap/externalData/Lya/raw_data/lyman_alpha_composite_2024-11-04.nc                
# observational data: Lyman alpha composite series V4 provided by LASP: http://lasp.colorado.edu/data/timed_see/composite_lya/                 
# description: Composite Lyman-alpha total irradiance [ph cm^-2 s^-1] interpolated to CRs halves adjusted to 1au                
# Tag: 2024b                
# Product version: v4               
# Convertion factor to W/m^2: 1.635322976287817e-14               
#                
#                
#                
#                
#                
#                
#                
#                
#                
#                
#                
#                
#                
#                
#                
#                
#                
# Columns: time [decimal_year] flux_adjusted [ph cm^-2 s^-1]
1947.1679900 6.199757637899209e+11
1947.2427168 6.211534651466595e+11
1947.3174437 6.161270555605602e+11
1947.3921705 6.394680586051628e+11
1947.4668974 6.179839271292325e+11
1947.5416242 6.085786961457970e+11
1947.6163511 6.094399019554268e+11
1947.6910779 5.855037476542853e+11
1947.7658048 5.748347954655433e+11
1947.8405316 5.513360752099208e+11
1947.9152585 5.434087622195119e+11
1947.9899853 5.331187766050380e+11
1948.0645354 4.991372571109176e+11
1948.1390581 4.855649345667249e+11
1948.2135807 5.061204592282939e+11
1948.2881034 5.780593863808030e+11
1948.3626261 6.008317911838688e+11
1948.4371488 5.749626298512223e+11
1948.5116714 5.655601288265479e+11
1948.5861941 5.566242262649856e+11
1948.6607168 5.315022818688594e+11
1948.7352395 5.329858784290320e+11
1948.8097622 5.280672434319639e+11
1948.8842848 5.300141074930439e+11
1948.9588075 5.542777994850824e+11
1949.0334215 5.545955520605697e+11
1949.1081484 5.787810177636560e+11
1949.1828752 5.809027420597908e+11
1949.2576021 5.529594237432947e+11
1949.3323289 5.367917830772188e+11
1949.4070558 5.206882215197476e+11
1949.4817826 5.243391985250126e+11
1949.5565095 5.360616325827783e+11
1949.6312363 5.430028921173267e+11
1949.7059632 5.478148266617413e+11
1949.7806900 5.453025482740206e+11
1949.8554168 5.389226469280513e+11
1949.9301437 5.272920758743166e+11
1950.0048705 5.008642612034419e+11
1950.0795974 4.942857226456037e+11
1950.1543242 5.058612204708971e+11
1950.2290511 5.008028188857955e+11
1950.3037779 5.234663754681825e+11
1950.3785048 5.161744299446890e+11
1950.4532316 4.922623062818164e+11
1950.5279585 4.864524703398310e+11
1950.6026853 4.749652975243410e+11
1950.6774122 4.461198575458719e+11
1950.7521390 4.335957666234966e+11
1950.8268659 4.316962596059545e+11
1950.9015927 4.295900657313651e+11
1950.9763196 4.244700625906664e+11
1951.0510464 4.351034370129035e+11
1951.1257733 4.314932286810542e+11
1951.2005001 4.390446586545566e+11
1951.2752270 4.702252586250448e+11
1951.3499538 5.144262047260823e+11
1951.4246807 5.249609061945120e+11
1951.4994075 4.882161481430430e+11
1951.5741344 4.620305145512281e+11
1951.6488612 4.498424318602825e+11
1951.7235881 4.528574075137249e+11
1951.7983149 4.429889204877365e+11
1951.8730418 4.342969345241469e+11
1951.9477686 4.293303132151395e+11
1952.0224340 4.224311509530309e+11
1952.0969567 4.087116752053748e+11
